time,tasmax_day_CNRM-CM5_rcp45,tasmin_day_CNRM-CM5_rcp45,relhumid-max_day_CNRM-CM5_rcp45,relhumid-min_day_CNRM-CM5_rcp45
2034-09-26 00:00:00+00:00,300.8937988,287.0130615,93.61651611,36.09169006
2034-09-27 00:00:00+00:00,303.3050232,288.2328491,79.90682983,27.7335701
2034-09-28 00:00:00+00:00,303.6273804,288.836853,68.70918274,25.07984734
2034-09-29 00:00:00+00:00,302.5811157,290.577301,62.0066452,26.90954018
2034-09-30 00:00:00+00:00,301.7203674,288.1930542,77.04755402,29.81352615
2034-10-01 00:00:00+00:00,301.1616211,287.8859253,72.622612,28.6391964
2034-10-02 00:00:00+00:00,300.3877563,286.5211182,73.90805817,27.64705658
2034-10-03 00:00:00+00:00,300.5228271,285.7408142,79.72611237,29.67368126
2034-10-04 00:00:00+00:00,302.6784973,287.0457764,75.56277466,26.97677231
2034-10-05 00:00:00+00:00,306.0735168,288.7207642,57.99230576,18.88963509
2034-10-06 00:00:00+00:00,305.5361328,289.3316345,49.37228012,17.63647842
2034-10-07 00:00:00+00:00,306.7422791,288.650116,50.22528839,15.84758854
2034-10-08 00:00:00+00:00,306.0449219,289.2070313,48.90932465,16.36600304
2034-10-09 00:00:00+00:00,301.6665039,287.6556091,67.73391724,24.97699547
2034-10-10 00:00:00+00:00,297.602478,285.6788635,54.74956512,23.98618889
2034-10-11 00:00:00+00:00,297.4584351,283.1646118,46.17247772,17.60496712
2034-10-12 00:00:00+00:00,297.7621155,281.9657288,49.70030594,16.81234932
2034-10-13 00:00:00+00:00,299.6462708,282.7797241,51.54579926,16.1615963
2034-10-14 00:00:00+00:00,300.6346741,283.9719238,45.72719574,15.5322237
2034-10-15 00:00:00+00:00,300.9958496,286.2480469,43.59924316,17.08333588
2034-10-16 00:00:00+00:00,303.2400513,284.8234558,49.14725494,14.09453011
2034-10-17 00:00:00+00:00,303.5871277,286.6825562,36.59812927,10.94322968
2034-10-18 00:00:00+00:00,304.2154541,286.690033,36.60565186,10.32651615
2034-10-19 00:00:00+00:00,304.2159729,286.1515198,40.00865555,12.09583473
2034-10-20 00:00:00+00:00,303.4797668,285.3716431,47.51414871,14.50599194
2034-10-21 00:00:00+00:00,303.587677,285.1760864,52.34592056,15.06788731
2034-10-22 00:00:00+00:00,302.213562,284.3736572,54.91740417,16.73716545
2034-10-23 00:00:00+00:00,300.2358704,283.8736572,63.99069977,21.49298859
2034-10-24 00:00:00+00:00,300.0507813,285.7010803,56.83008957,20.99194336
2034-10-25 00:00:00+00:00,301.4501343,285.2409363,53.87039566,17.37376595
2034-10-26 00:00:00+00:00,301.41922,286.717926,50.97576141,18.54353142
2034-10-27 00:00:00+00:00,300.7730408,283.2282104,71.23443604,20.6062851
2034-10-28 00:00:00+00:00,297.8690796,283.4926758,73.31249237,26.07906914
2034-10-29 00:00:00+00:00,299.057312,283.2208557,63.07061386,21.02166939
2034-10-30 00:00:00+00:00,300.2143555,282.7945862,66.74024963,20.8215065
2034-10-31 00:00:00+00:00,301.057312,283.8904724,68.49346161,20.89890289
2034-11-01 00:00:00+00:00,300.0354614,282.8135376,68.97880554,20.90014458
2034-11-02 00:00:00+00:00,299.274292,285.7587585,76.40086365,28.27033997
2034-11-03 00:00:00+00:00,297.9580078,285.1836853,77.01076508,29.56727028
2034-11-04 00:00:00+00:00,298.3074951,282.9764099,78.73496246,25.85158539
2034-11-05 00:00:00+00:00,297.6101685,283.7045593,79.68563843,28.23637199
2034-11-06 00:00:00+00:00,293.1844177,282.1678162,85.85162354,36.33023834
2034-11-07 00:00:00+00:00,290.4037781,280.2463684,87.97543335,41.52119446
2034-11-08 00:00:00+00:00,288.1969299,278.7514343,90.53256989,43.12340164
2034-11-09 00:00:00+00:00,288.3946228,277.6954346,87.66226959,37.16412354
2034-11-10 00:00:00+00:00,290.5386353,276.0667114,85.85088348,28.36555672
2034-11-11 00:00:00+00:00,291.968689,277.9208984,74.13806152,24.68157959
2034-11-12 00:00:00+00:00,293.8240051,280.3429565,52.8454895,19.92649841
2034-11-13 00:00:00+00:00,292.7442932,285.2523804,59.87784576,32.41956329
2034-11-14 00:00:00+00:00,290.7508545,283.4293518,85.35764313,47.50555801
2034-11-15 00:00:00+00:00,289.182373,280.4139099,80.50720978,38.49685287
2034-11-16 00:00:00+00:00,290.3139343,277.4867859,86.38080597,32.14197159
2034-11-17 00:00:00+00:00,291.7305603,278.6968689,79.53204346,29.19864845
2034-11-18 00:00:00+00:00,290.9760742,280.513092,82.58123779,36.06427002
2034-11-19 00:00:00+00:00,286.4549561,276.9016724,89.64970398,41.42832184
2034-11-20 00:00:00+00:00,287.5475159,276.2637024,88.33391571,35.83545303
2034-11-21 00:00:00+00:00,289.6176147,276.567627,86.73439789,31.68944168
2034-11-22 00:00:00+00:00,289.6688843,277.5012512,78.68939209,30.4331131
2034-11-23 00:00:00+00:00,290.2211609,278.4329529,76.4941864,31.559618
2034-11-24 00:00:00+00:00,292.5812073,278.8079224,74.26997375,26.29835701
2034-11-25 00:00:00+00:00,293.5195007,278.4529419,56.25361252,19.02762413
2034-11-26 00:00:00+00:00,293.9102478,279.3251038,71.44038391,24.17341423
2034-11-27 00:00:00+00:00,294.2679443,279.6790466,85.80735779,29.80584908
2034-11-28 00:00:00+00:00,295.2245178,278.7765503,79.8916626,25.17739296
2034-11-29 00:00:00+00:00,295.7805481,280.3157654,69.88550568,22.8318634
2034-11-30 00:00:00+00:00,294.4294128,283.6061707,51.52884674,25.01152611
2034-12-01 00:00:00+00:00,292.0739746,284.2190857,58.78122711,33.8794899
2034-12-02 00:00:00+00:00,290.4513245,283.9446716,79.14282227,46.78851318
2034-12-03 00:00:00+00:00,290.1890564,279.0380249,79.53457642,33.4329567
2034-12-04 00:00:00+00:00,290.026123,282.3088989,86.92182922,47.41085815
2034-12-05 00:00:00+00:00,290.2425842,278.8139954,91.71944427,39.04562378
2034-12-06 00:00:00+00:00,291.8132019,277.493042,87.32462311,30.77541351
2034-12-07 00:00:00+00:00,290.4852295,278.1036377,73.65938568,28.36713982
2034-12-08 00:00:00+00:00,291.5189514,277.5721741,80.06983185,27.90317345
2034-12-09 00:00:00+00:00,290.9567871,276.9807739,78.17113495,27.71940804
2034-12-10 00:00:00+00:00,292.0198364,278.6661682,76.95027161,28.84469986
2034-12-11 00:00:00+00:00,295.2919617,280.0678406,75.51165009,24.81274796
2034-12-12 00:00:00+00:00,295.6545105,279.7973328,78.37428284,24.49073601
2034-12-13 00:00:00+00:00,295.4609985,279.7150269,75.3944397,24.27723694
2034-12-14 00:00:00+00:00,293.7773438,280.2906799,71.69931793,27.23887062
2034-12-15 00:00:00+00:00,290.7249146,280.5488892,84.40557861,38.85081863
2034-12-16 00:00:00+00:00,288.4604492,282.6447144,83.66389465,50.58378983
2034-12-17 00:00:00+00:00,286.227417,280.5498352,86.7625351,57.92297363
2034-12-18 00:00:00+00:00,289.2979431,277.9398193,89.56217957,39.02772141
2034-12-19 00:00:00+00:00,293.7028503,278.8955688,82.64592743,28.73228645
2034-12-20 00:00:00+00:00,295.252594,281.020813,66.97286987,23.72019196
2034-12-21 00:00:00+00:00,294.3910522,282.3521423,54.04718018,23.05813217
2034-12-22 00:00:00+00:00,291.3612366,285.4326477,47.16263962,33.52782059
2034-12-23 00:00:00+00:00,288.5791931,284.1091919,83.92368317,60.84850693
2034-12-24 00:00:00+00:00,286.6346436,278.9935913,83.71948242,48.47006989
2034-12-25 00:00:00+00:00,282.8001404,275.2510986,94.5730896,55.42127228
2034-12-26 00:00:00+00:00,283.1182251,274.2122192,88.98072052,45.96711731
2034-12-27 00:00:00+00:00,284.7953491,274.3653564,87.95459747,39.94882202
2034-12-28 00:00:00+00:00,286.164093,273.7944031,89.99486542,36.36594772
2034-12-29 00:00:00+00:00,287.0997314,273.7802124,91.56661224,34.57744217
2034-12-30 00:00:00+00:00,286.7719116,274.0387268,91.58006287,35.99875641
2034-12-31 00:00:00+00:00,287.6756592,273.6811218,89.86353302,32.77290344
2035-01-01 00:00:00+00:00,288.8070068,275.4034119,82.25792694,30.21560478
2035-01-02 00:00:00+00:00,290.2981567,277.4764404,71.25424957,26.99739265
2035-01-03 00:00:00+00:00,289.2728882,276.8419495,82.30660248,32.08971405
2035-01-04 00:00:00+00:00,286.7670288,279.5139771,92.78704071,57.36530685
2035-01-05 00:00:00+00:00,287.444397,278.1672974,93.1568985,49.82794952
2035-01-06 00:00:00+00:00,285.8128662,279.2929688,94.37599182,62.73486328
2035-01-07 00:00:00+00:00,286.025177,281.2129517,93.61552429,72.9907074
2035-01-08 00:00:00+00:00,286.745636,277.8754578,98.33899689,57.06215668
2035-01-09 00:00:00+00:00,284.223877,277.6138916,95.02339935,64.31381226
2035-01-10 00:00:00+00:00,285.6565247,278.6644287,95.69365692,63.56265259
2035-01-11 00:00:00+00:00,286.032196,276.5137939,96.35186768,51.15629578
2035-01-12 00:00:00+00:00,286.6162415,279.3770447,91.41725922,56.10763931
2035-01-13 00:00:00+00:00,287.7898865,278.1754761,85.78404999,45.18886566
2035-01-14 00:00:00+00:00,287.9415588,277.3459778,92.33475494,44.39344406
2035-01-15 00:00:00+00:00,288.8357849,276.3126526,91.40333557,38.06806564
2035-01-16 00:00:00+00:00,289.8479309,276.458252,85.79384613,32.94873047
2035-01-17 00:00:00+00:00,290.7499695,277.7535095,84.44809723,31.74532127
2035-01-18 00:00:00+00:00,291.6424561,278.5688477,93.75248718,37.19469452
2035-01-19 00:00:00+00:00,292.3416138,279.3765259,91.78246307,36.45569992
2035-01-20 00:00:00+00:00,292.5289307,279.2172852,92.7231369,35.79743958
2035-01-21 00:00:00+00:00,291.6575928,279.5866699,92.63412476,39.26916122
2035-01-22 00:00:00+00:00,291.0281372,280.8409119,89.01650238,42.35837173
2035-01-23 00:00:00+00:00,288.8647766,281.1201172,88.23077393,51.16562653
2035-01-24 00:00:00+00:00,287.2570496,280.3938904,79.58948517,49.93959045
2035-01-25 00:00:00+00:00,286.8434753,280.8138123,90.57804871,59.17367935
2035-01-26 00:00:00+00:00,286.4855957,278.3278809,92.9095459,53.66902924
2035-01-27 00:00:00+00:00,287.120697,281.5124207,92.59886932,61.88024139
2035-01-28 00:00:00+00:00,287.9412231,282.0105896,93.32741547,61.15742874
2035-01-29 00:00:00+00:00,287.1177368,280.6092834,94.29598999,60.91838074
2035-01-30 00:00:00+00:00,286.6807861,280.2229004,88.87451935,57.94052124
2035-01-31 00:00:00+00:00,286.0930481,278.72052,94.51689911,60.18830109
2035-02-01 00:00:00+00:00,286.8961487,281.3375549,93.70830536,66.70389557
2035-02-02 00:00:00+00:00,285.464447,280.9173889,92.01242828,66.98259735
2035-02-03 00:00:00+00:00,286.0631409,278.3864136,87.72986603,51.95308304
2035-02-04 00:00:00+00:00,287.5714722,278.377533,88.32840729,47.2130127
2035-02-05 00:00:00+00:00,287.9737854,279.1044312,93.55288696,55.08911896
2035-02-06 00:00:00+00:00,291.3398438,278.7820435,96.78159332,42.18712616
2035-02-07 00:00:00+00:00,293.2424316,279.6356201,92.21015167,35.76893616
2035-02-08 00:00:00+00:00,293.9627686,280.2702026,89.94924164,34.44056702
2035-02-09 00:00:00+00:00,293.7657166,279.9676208,90.30058289,35.32475662
2035-02-10 00:00:00+00:00,289.9693909,279.4340515,85.60134125,40.68133163
2035-02-11 00:00:00+00:00,284.2207947,276.0932007,91.19245911,53.20636368
2035-02-12 00:00:00+00:00,281.9169312,276.3851624,90.43670654,64.30717468
2035-02-13 00:00:00+00:00,281.7625122,274.0461731,83.68331146,47.53765488
2035-02-14 00:00:00+00:00,284.9030457,272.5278015,77.45372009,29.95332909
2035-02-15 00:00:00+00:00,287.2119751,274.2779846,90.92964935,36.01995468
2035-02-16 00:00:00+00:00,286.8979492,274.7271118,79.76899719,33.04325104
2035-02-17 00:00:00+00:00,286.7669678,274.4137268,79.25832367,31.12950134
2035-02-18 00:00:00+00:00,288.8395691,277.9218445,66.98901367,29.47821426
2035-02-19 00:00:00+00:00,286.5322266,280.6006165,69.59461212,47.48403931
2035-02-20 00:00:00+00:00,286.736908,277.1679688,85.14788055,42.51302719
2035-02-21 00:00:00+00:00,284.8350525,278.7346191,89.8468399,60.02880096
2035-02-22 00:00:00+00:00,286.7453613,275.9796448,91.29244995,44.59835815
2035-02-23 00:00:00+00:00,284.9654541,277.7007751,60.00924683,36.60437775
2035-02-24 00:00:00+00:00,283.5932007,278.6226196,71.33576202,50.54111481
2035-02-25 00:00:00+00:00,285.3147278,277.9461975,88.24555969,52.92512512
2035-02-26 00:00:00+00:00,287.2041931,276.3936462,91.85311127,45.25569916
2035-02-27 00:00:00+00:00,285.1307983,279.257782,87.16712189,56.52900696
2035-02-28 00:00:00+00:00,288.9978638,279.2975159,85.4850769,43.45322418
2035-03-01 00:00:00+00:00,289.0133362,278.8712158,90.5608139,44.47114563
2035-03-02 00:00:00+00:00,285.8986511,275.7770386,93.95165253,47.98730087
2035-03-03 00:00:00+00:00,285.1339417,273.7731018,93.9414978,43.72725296
2035-03-04 00:00:00+00:00,285.0719299,274.4886169,96.66123962,49.83255005
2035-03-05 00:00:00+00:00,285.316925,275.3699036,97.41488647,55.3734169
2035-03-06 00:00:00+00:00,284.5538635,276.0596924,95.09638977,60.1783905
2035-03-07 00:00:00+00:00,287.3513184,276.328064,95.57363129,45.24000549
2035-03-08 00:00:00+00:00,289.3399963,277.5144653,89.37480164,38.88549042
2035-03-09 00:00:00+00:00,290.7610168,277.2588501,89.38019562,35.21315765
2035-03-10 00:00:00+00:00,293.5196533,277.7755737,91.32413483,31.30808067
2035-03-11 00:00:00+00:00,293.9777527,279.1604614,89.9693985,33.0605011
2035-03-12 00:00:00+00:00,292.0985107,279.9031982,81.40355682,35.53839493
2035-03-13 00:00:00+00:00,291.1464844,277.980896,91.49411011,37.16810608
2035-03-14 00:00:00+00:00,292.5311584,278.9358826,69.99530029,28.70520782
2035-03-15 00:00:00+00:00,291.9208069,278.1504517,75.17366028,29.67021751
2035-03-16 00:00:00+00:00,291.6872253,277.9920654,88.4413147,35.30831146
2035-03-17 00:00:00+00:00,294.4098511,278.7583618,71.97483826,25.50361633
2035-03-18 00:00:00+00:00,294.7303162,279.5043945,67.00559235,25.09914398
2035-03-19 00:00:00+00:00,293.5520935,279.5953979,80.91505432,32.68522644
2035-03-20 00:00:00+00:00,293.9578857,279.1816711,79.19754028,30.50801277
2035-03-21 00:00:00+00:00,296.9778442,280.296051,85.31127167,29.42417336
2035-03-22 00:00:00+00:00,299.0352783,281.1171875,83.20275879,26.17231178
2035-03-23 00:00:00+00:00,297.84021,281.151825,76.74319458,26.00580025
2035-03-24 00:00:00+00:00,293.0943604,279.9804688,70.32170105,29.8882885
2035-03-25 00:00:00+00:00,292.8790588,278.9554138,50.03314972,21.62038612
2035-03-26 00:00:00+00:00,295.6925049,279.726593,50.7612114,18.73945427
2035-03-27 00:00:00+00:00,298.4327087,281.0756836,57.36402512,19.47330475
2035-03-28 00:00:00+00:00,298.3644104,281.11203,70.38989258,23.46470451
2035-03-29 00:00:00+00:00,297.6002197,279.9547424,79.484375,26.09940338
2035-03-30 00:00:00+00:00,296.5466309,280.8377686,75.51802063,28.27042007
2035-03-31 00:00:00+00:00,295.5926208,281.2338257,77.00123596,31.03433609
2035-04-01 00:00:00+00:00,297.1668396,279.3664856,79.65731049,25.37053871
2035-04-02 00:00:00+00:00,298.3612671,284.2416077,63.86774063,27.03488159
2035-04-03 00:00:00+00:00,297.3241577,281.5788269,83.24386597,30.9482708
2035-04-04 00:00:00+00:00,297.3602295,282.1052246,85.58932495,32.51698303
2035-04-05 00:00:00+00:00,298.6366577,283.7518311,77.81891632,29.57637215
2035-04-06 00:00:00+00:00,299.3283997,285.2130432,54.30088806,23.01928329
2035-04-07 00:00:00+00:00,298.3914795,285.2072144,63.31589127,27.75699234
2035-04-08 00:00:00+00:00,294.1573792,283.7670288,85.76566315,40.50204849
2035-04-09 00:00:00+00:00,291.4348145,282.3743286,92.06251526,47.56359863
2035-04-10 00:00:00+00:00,289.8454285,280.997345,91.75954437,49.3383522
2035-04-11 00:00:00+00:00,290.0934753,281.3921509,91.28204346,48.49379349
2035-04-12 00:00:00+00:00,289.9928589,280.3037415,91.26555634,45.52449799
2035-04-13 00:00:00+00:00,290.4042664,279.5705566,88.17842102,40.88298798
2035-04-14 00:00:00+00:00,293.6949768,280.6278992,86.46691132,35.37861252
2035-04-15 00:00:00+00:00,295.3094788,282.1329346,85.32514191,35.06043625
2035-04-16 00:00:00+00:00,294.9200134,283.0527039,79.8314209,36.28022385
2035-04-17 00:00:00+00:00,295.196106,283.1180725,81.86199188,36.27332687
2035-04-18 00:00:00+00:00,296.5380249,282.9814758,84.10247803,34.56843185
2035-04-19 00:00:00+00:00,298.8443604,283.0932922,83.30350494,30.4771347
2035-04-20 00:00:00+00:00,302.4217834,284.1217957,71.42071533,22.11056328
2035-04-21 00:00:00+00:00,300.3931885,284.8516541,67.12031555,24.97356415
2035-04-22 00:00:00+00:00,294.8088989,283.0891113,73.85058594,33.35924911
2035-04-23 00:00:00+00:00,293.2007446,282.9124451,72.64664459,36.17049408
2035-04-24 00:00:00+00:00,295.8230286,282.7763977,78.55001068,31.98222733
2035-04-25 00:00:00+00:00,297.4295349,283.3205566,71.27649689,27.99136162
2035-04-26 00:00:00+00:00,298.6006775,283.1813965,69.7381134,26.48215294
2035-04-27 00:00:00+00:00,297.5567627,283.9442444,71.3927002,28.98745537
2035-04-28 00:00:00+00:00,297.2259827,282.8309326,72.60708618,28.8153801
2035-04-29 00:00:00+00:00,297.5241089,283.3983765,73.02598572,29.32638931
2035-04-30 00:00:00+00:00,297.4804077,284.2709351,72.11554718,30.54164124
2035-05-01 00:00:00+00:00,296.4279175,283.6837769,75.001297,32.92326355
2035-05-02 00:00:00+00:00,297.3462219,282.1881104,82.92594147,31.59422874
2035-05-03 00:00:00+00:00,298.8226318,282.7002869,77.38782501,28.76192856
2035-05-04 00:00:00+00:00,297.1348877,284.5248413,72.50912476,32.30036163
2035-05-05 00:00:00+00:00,292.7341309,284.5900574,76.34030151,41.62423325
2035-05-06 00:00:00+00:00,289.3763428,282.3779602,90.92168427,49.93196487
2035-05-07 00:00:00+00:00,290.8051147,282.2215881,90.41233826,45.57396317
2035-05-08 00:00:00+00:00,295.6617432,282.3171997,90.05151367,37.03018188
2035-05-09 00:00:00+00:00,293.3248596,284.7279968,79.79486847,41.42885971
2035-05-10 00:00:00+00:00,291.3532715,283.724884,81.90988922,44.13972092
2035-05-11 00:00:00+00:00,295.4312134,281.1791077,89.2720108,34.99840546
2035-05-12 00:00:00+00:00,295.4850464,282.8944397,82.49741364,35.12071991
2035-05-13 00:00:00+00:00,293.1138916,282.8598328,83.17047119,38.77776337
2035-05-14 00:00:00+00:00,292.6168518,281.7376404,82.33153534,37.21090317
2035-05-15 00:00:00+00:00,296.3113403,283.3674316,79.61910248,32.78112793
2035-05-16 00:00:00+00:00,296.1985168,284.287323,76.19743347,33.71157455
2035-05-17 00:00:00+00:00,296.9960938,283.6689453,80.50628662,33.28592682
2035-05-18 00:00:00+00:00,297.8569641,284.515625,74.44848633,31.33920097
2035-05-19 00:00:00+00:00,295.7690735,284.2929077,72.3553009,32.69416428
2035-05-20 00:00:00+00:00,296.0388489,282.8245544,77.34629822,31.93924713
2035-05-21 00:00:00+00:00,298.5403442,284.2331238,78.14302063,31.49860191
2035-05-22 00:00:00+00:00,298.8510437,286.0489502,82.19565582,34.64954376
2035-05-23 00:00:00+00:00,300.6941223,287.5704651,77.43099976,32.94202423
2035-05-24 00:00:00+00:00,303.3212585,287.4520569,71.06314087,26.65137291
2035-05-25 00:00:00+00:00,306.1643677,289.1181335,59.94715881,22.60258865
2035-05-26 00:00:00+00:00,306.7341309,289.4324951,63.32137299,23.12901688
2035-05-27 00:00:00+00:00,305.4753723,290.2948608,65.73286438,26.14862633
2035-05-28 00:00:00+00:00,302.7655029,289.2080078,72.61360168,31.37824821
2035-05-29 00:00:00+00:00,301.1523743,288.4649353,77.71418762,34.21803284
2035-05-30 00:00:00+00:00,300.1615295,287.1294556,83.95040894,35.54189301
2035-05-31 00:00:00+00:00,299.1299438,287.9271545,83.92124939,38.5832634
2035-06-01 00:00:00+00:00,297.9523926,287.0186157,79.74753571,36.51341629
2035-06-02 00:00:00+00:00,295.1506653,284.7449341,77.91911316,36.55454636
2035-06-03 00:00:00+00:00,296.5962219,282.8121338,78.38095093,30.977314
2035-06-04 00:00:00+00:00,300.1231689,284.2465515,74.92964935,26.94693565
2035-06-05 00:00:00+00:00,302.8666382,286.9812622,67.82941437,25.74687767
2035-06-06 00:00:00+00:00,303.5403748,288.6621399,68.23733521,27.08188438
2035-06-07 00:00:00+00:00,303.449585,288.8481445,72.17440033,28.71854019
2035-06-08 00:00:00+00:00,303.4592896,289.1040955,67.67082977,27.74643517
2035-06-09 00:00:00+00:00,302.8981018,288.3441162,66.61364746,27.35772324
2035-06-10 00:00:00+00:00,300.2348938,288.1022339,72.1812439,32.42012405
2035-06-11 00:00:00+00:00,298.9223938,287.3780212,80.64572144,36.66898727
2035-06-12 00:00:00+00:00,300.7477722,288.0479126,72.55170441,31.283741
2035-06-13 00:00:00+00:00,303.2642822,287.8202209,63.76779556,25.55221176
2035-06-14 00:00:00+00:00,301.3093872,287.011261,61.84527969,26.10214615
2035-06-15 00:00:00+00:00,298.8473816,285.8531799,66.61618805,29.7214756
2035-06-16 00:00:00+00:00,300.8376465,286.559845,71.87543488,29.975811
2035-06-17 00:00:00+00:00,305.2523804,288.2604065,76.40564728,27.01553345
2035-06-18 00:00:00+00:00,305.5497131,290.5352478,66.74536133,26.71125031
2035-06-19 00:00:00+00:00,304.8477173,290.7003174,64.60486603,27.48485374
2035-06-20 00:00:00+00:00,301.4293823,289.8675232,71.61722565,32.78223419
2035-06-21 00:00:00+00:00,297.636322,287.5698547,74.48575592,37.13285065
2035-06-22 00:00:00+00:00,300.0107422,287.0723877,67.33437347,29.03792953
2035-06-23 00:00:00+00:00,298.4059753,287.0847778,65.68824005,30.75801849
2035-06-24 00:00:00+00:00,297.5646667,286.0375366,77.26050568,34.83314133
2035-06-25 00:00:00+00:00,300.7391357,285.6104126,83.24660492,31.29383278
2035-06-26 00:00:00+00:00,304.5521545,287.4956665,70.70920563,25.67509079
2035-06-27 00:00:00+00:00,305.8392639,287.7548523,69.33501434,24.04436684
2035-06-28 00:00:00+00:00,306.3819885,289.0672913,63.62517166,23.06604576
2035-06-29 00:00:00+00:00,306.4242859,289.4058838,60.11546326,22.54921722
2035-06-30 00:00:00+00:00,306.4234009,290.0881958,60.84193802,23.95462608
2035-07-01 00:00:00+00:00,306.164917,291.5967712,58.80036163,25.3755703
2035-07-02 00:00:00+00:00,305.9649658,291.6166382,58.98183823,25.51596069
2035-07-03 00:00:00+00:00,307.5289307,290.2860718,62.18707657,22.52733612
2035-07-04 00:00:00+00:00,309.5125427,292.7960205,52.88450623,20.16741371
2035-07-05 00:00:00+00:00,309.9598083,294.9681091,49.58828735,21.18437195
2035-07-06 00:00:00+00:00,307.8148193,294.4526978,53.39703751,23.84489822
2035-07-07 00:00:00+00:00,303.9447021,292.9463196,64.04886627,31.47356796
2035-07-08 00:00:00+00:00,303.4411316,288.9280396,76.6714859,30.51234627
2035-07-09 00:00:00+00:00,301.2840881,288.8393555,82.93313599,36.19338608
2035-07-10 00:00:00+00:00,299.3995361,288.7998352,93.07167816,44.03651428
2035-07-11 00:00:00+00:00,300.1451416,288.668396,93.80542755,42.22449493
2035-07-12 00:00:00+00:00,301.8910828,288.9176636,83.32694244,34.0769043
2035-07-13 00:00:00+00:00,303.2236328,287.8938599,77.77194214,28.77427483
2035-07-14 00:00:00+00:00,303.4014282,287.9050293,77.5719986,28.66042709
2035-07-15 00:00:00+00:00,303.3634949,288.0846558,77.78530121,29.21895027
2035-07-16 00:00:00+00:00,304.0376892,289.4429016,74.79081726,29.24899101
2035-07-17 00:00:00+00:00,305.0115356,289.1159363,77.3004303,28.27507782
2035-07-18 00:00:00+00:00,305.9807434,290.0750122,67.21852875,25.39664078
2035-07-19 00:00:00+00:00,305.4490356,290.3151245,67.91266632,26.2955246
2035-07-20 00:00:00+00:00,304.3520508,289.8288574,74.0121994,29.44515038
2035-07-21 00:00:00+00:00,304.7238464,290.2167664,73.45913696,29.22733498
2035-07-22 00:00:00+00:00,306.1079407,291.4111633,67.91399384,27.07916641
2035-07-23 00:00:00+00:00,306.2137146,291.238678,67.7851944,26.85569382
2035-07-24 00:00:00+00:00,305.3326111,291.384552,71.46696472,29.20557404
2035-07-25 00:00:00+00:00,305.1980896,291.3149109,76.0136261,30.80885315
2035-07-26 00:00:00+00:00,304.7034912,291.6664734,73.35948944,31.41643715
2035-07-27 00:00:00+00:00,305.0475159,290.737793,69.92887115,28.32202339
2035-07-28 00:00:00+00:00,303.8215637,289.8522339,69.88918304,28.4817543
2035-07-29 00:00:00+00:00,302.5195618,289.2681885,75.15067291,31.10389328
2035-07-30 00:00:00+00:00,301.1232605,288.8080139,81.88030243,34.26618958
2035-07-31 00:00:00+00:00,300.7463684,288.6204529,85.22805786,35.56612396
2035-08-01 00:00:00+00:00,302.0750427,289.201355,83.37285614,34.49571609
2035-08-02 00:00:00+00:00,304.5411987,290.336792,74.84278107,29.56886673
2035-08-03 00:00:00+00:00,306.73172,290.7905579,66.26795197,25.23521805
2035-08-04 00:00:00+00:00,307.2172241,290.9330139,64.48829651,23.84838867
2035-08-05 00:00:00+00:00,306.593689,292.0806885,60.42396927,24.26310158
2035-08-06 00:00:00+00:00,305.1845703,295.4012146,57.59505463,28.00078392
2035-08-07 00:00:00+00:00,306.0565491,294.5376892,63.32863235,28.52118301
2035-08-08 00:00:00+00:00,310.2981262,294.6461792,61.09634781,23.18862343
2035-08-09 00:00:00+00:00,308.005127,294.394928,62.10285568,25.40946198
2035-08-10 00:00:00+00:00,303.3820801,293.1905823,79.15520477,37.46697235
2035-08-11 00:00:00+00:00,302.7988892,292.9858093,80.58912659,38.76485825
2035-08-12 00:00:00+00:00,302.647522,292.0713806,85.52124786,39.17753983
2035-08-13 00:00:00+00:00,301.2655334,290.6264343,88.7308197,41.17497635
2035-08-14 00:00:00+00:00,303.6253662,290.2424927,83.17170715,33.10210419
2035-08-15 00:00:00+00:00,305.8146973,290.3766174,76.20967102,27.9691124
2035-08-16 00:00:00+00:00,306.1684875,291.9921265,66.20986938,26.60868073
2035-08-17 00:00:00+00:00,306.9300842,292.1750183,63.70925522,25.48740768
2035-08-18 00:00:00+00:00,306.6539917,292.5663147,55.03517532,23.3975811
2035-08-19 00:00:00+00:00,305.9836121,292.4187622,56.8270874,24.31831551
2035-08-20 00:00:00+00:00,304.3016663,290.7763062,69.9861908,28.73255157
2035-08-21 00:00:00+00:00,304.1535034,290.1944885,74.49318695,29.95622253
2035-08-22 00:00:00+00:00,304.5956116,289.7945251,72.15077209,27.60053825
2035-08-23 00:00:00+00:00,304.5096436,289.5101624,72.70787811,27.80916023
2035-08-24 00:00:00+00:00,304.0639343,289.8942261,77.58397675,30.27968597
2035-08-25 00:00:00+00:00,304.957428,289.9810181,81.73898315,30.69371986
2035-08-26 00:00:00+00:00,305.9490662,290.2436218,75.32019806,28.23635483
2035-08-27 00:00:00+00:00,307.8895569,291.6802979,63.58903503,23.81422234
2035-08-28 00:00:00+00:00,307.2494812,292.6440125,59.6960907,24.15484428
2035-08-29 00:00:00+00:00,306.3250427,292.2565918,60.61140442,24.34952545
2035-08-30 00:00:00+00:00,306.8822937,291.1772766,60.67240524,22.95472145
2035-08-31 00:00:00+00:00,307.88797,289.6017151,61.60411072,21.10773087
2035-09-01 00:00:00+00:00,308.6579895,290.3566284,53.96789932,19.36364365
